Age,Sex,Job,Credit amount,Duration,Housing_free,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Risk
3.713572066704308,0.6931471805599453,1,6.553933404025811,2.5649493574615367,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.4339872044851463,0.6931471805599453,2,6.461468176353717,2.5649493574615367,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6934,0.0,0
3.5553480614894135,0.6931471805599453,3,7.528869256642251,2.5649493574615367,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.4011973816621555,0.0,2,8.160518247477505,2.5649493574615367,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
3.2188758248682006,0.0,2,9.046408680293819,3.8918202981106265,0.0,0.6934,0.0,0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.4011973816621555,0.6931471805599453,2,8.837536046107568,3.6109179126442243,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0,0.0,0.6934,0.0,0.0,0.0,0.0,0
3.332204510175204,0.6931471805599453,1,7.904334842085095,2.772588722239781,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,1
3.871201010907891,0.6931471805599453,2,7.59337419312129,2.9444389791664403,0.6934,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,1
3.091042453358316,0.0,2,9.224736252259914,4.110873864173311,0.0,0.6934,0.0,0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.6635616461296463,0.0,2,7.123672785204607,2.5649493574615367,0.0,0.6934,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.332204510175204,0.6931471805599453,2,9.061144065614055,3.332204510175204,0.0,0.6934,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
4.204692619390966,0.6931471805599453,1,6.642486801367256,2.5649493574615367,0.0,0.6934,0.0,0,0.0,0.6934,0.0,0.0,0.6934,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,0
3.58351893845611,0.6931471805599453,2,7.911690520708339,2.772588722239781,0.0,0.6934,0.0,0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.8066624897703196,0.0,1,7.540090320145325,2.5649493574615367,0.0,0.0,0.6934,1,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.332204510175204,0.6931471805599453,0,6.565264970035361,1.9459101490553132,0.0,0.6934,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.4339872044851463,0.0,3,8.475537516147405,3.6109179126442243,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.332204510175204,0.6931471805599453,3,8.136518252115291,3.332204510175204,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.1354942159291497,0.6931471805599453,2,7.809135398120538,2.9444389791664403,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,0
3.1780538303479458,0.0,2,7.735870319952567,3.091042453358316,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,1
3.4339872044851463,0.6931471805599453,2,8.17948018535889,3.8918202981106265,0.0,0.6934,0.0,0,0.6934,0.0,0.0,0.0,0.6934,0.0,0.6934,0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.6888794541139363,0.0,2,6.7580945044277305,1.9459101490553132,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.9512437185814275,0.0,2,6.52649485957079,2.5649493574615367,0.0,0.6934,0.0,0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.367295829986474,0.6931471805599453,2,8.588955557643128,3.6109179126442243,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,1
3.8501476017100584,0.6931471805599453,2,7.367077059881012,2.9444389791664403,0.0,0.6934,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.7612001156935624,0.6931471805599453,2,7.205635176410364,1.9459101490553132,0.6934,0.0,0.0,0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.6635616461296463,0.6931471805599453,2,7.562681246721884,2.3978952727983707,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.2188758248682006,0.6931471805599453,2,8.674025985443025,3.6109179126442243,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.4011973816621555,0.0,2,8.95660873889395,3.2188758248682006,0.0,0.0,0.6934,0,0.0,0.0,0.6934,0.0,0.6934,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.6109179126442243,0.6931471805599453,3,8.849083518532339,3.2188758248682006,0.0,0.0,0.6934,0,0.6934,0.0,0.0,0.0,0.6934,0.0,0.6934,0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.044522437723423,0.0,2,7.1569563646156364,2.5649493574615367,0.0,0.0,0.6934,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,0
3.8918202981106265,0.6931471805599453,2,7.161622002939187,2.302585092994046,0.0,0.6934,0.0,0,0.6934,0.0,0.0,0.6934,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6934,0.0,1
3.828641396489095,0.6931471805599453,1,5.8289456176102075,2.5649493574615367,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0,0.0,0.6934,0.0,0.0,0.0,0.0,1
3.6635616461296463,0.6931471805599453,2,8.164225652265827,3.2188758248682006,0.0,0.6934,0.0,0,0.6934,0.0,0.0,0.0,0.6934,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.5553480614894135,0.6931471805599453,1,7.549082710812286,1.9459101490553132,0.0,0.6934,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.6109179126442243,0.6931471805599453,2,7.96311205897929,3.2188758248682006,0.0,0.6934,0.0,0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.4339872044851463,0.0,2,6.962243464266207,2.9444389791664403,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.6109179126442243,0.6931471805599453,2,7.141245122350491,2.772588722239781,0.0,0.6934,0.0,0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0,0.6934,0.0,0.0,0.0,0.0,0.0,1
4.2626798770413155,0.6931471805599453,3,8.896861744480391,2.3978952727983707,0.6934,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.6109179126442243,0.6931471805599453,2,6.813444599510896,3.6109179126442243,0.0,0.6934,0.0,0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.4965075614664802,0.6931471805599453,2,7.999342952713282,1.9459101490553132,0.0,0.6934,0.0,0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,1
3.5263605246161616,0.0,2,7.0317412587631285,2.9444389791664403,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,0
3.044522437723423,0.0,2,7.363913501405819,2.4849066497880004,0.0,0.6934,0.0,0,0.0,0.0,0.6934,0.0,0.6934,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,1
3.258096538021482,0.0,2,8.287276755814599,3.2188758248682006,0.0,0.0,0.6934,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,1
3.4657359027997265,0.6931471805599453,2,7.568379267836522,3.2188758248682006,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.6934,0.0,0.6934,0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.5263605246161616,0.6931471805599453,2,6.85751406254539,2.772588722239781,0.0,0.0,0.6934,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295836866004329,0.0,2,6.638567789166521,2.5649493574615367,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,1
3.5553480614894135,0.0,3,7.632885505395133,3.2188758248682006,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,0
3.5263605246161616,0.6931471805599453,2,7.254884810077338,2.1972245773362196,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.295836866004329,0.6931471805599453,2,8.13593277200489,3.091042453358316,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0,0.0,0.6934,0.0,0.0,0.0,0.0,0
3.9889840465642745,0.0,3,8.920789888464375,3.4339872044851463,0.0,0.6934,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
3.7612001156935624,0.6931471805599453,2,7.8547691834991324,2.5649493574615367,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,1
3.970291913552122,0.6931471805599453,2,5.82600010738045,1.9459101490553132,0.0,0.6934,0.0,0,0.0,0.6934,0.0,0.6934,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.4657359027997265,0.6931471805599453,3,7.582738488914411,2.5649493574615367,0.0,0.0,0.6934,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
4.189654742026425,0.6931471805599453,2,6.349138991379798,3.091042453358316,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.367295829986474,0.6931471805599453,2,9.166701914946353,3.6109179126442243,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.4339872044851463,0.6931471805599453,3,8.40200678160712,3.6109179126442243,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.6934,0.0,0.6934,0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.713572066704308,0.6931471805599453,1,7.4073177104694174,3.091042453358316,0.0,0.6934,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
3.9318256327243257,0.6931471805599453,2,8.236950048061455,3.2188758248682006,0.0,0.6934,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,1
3.6109179126442243,0.6931471805599453,2,6.785587645007929,2.9444389791664403,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
3.4657359027997265,0.6931471805599453,2,7.215975002651466,2.772588722239781,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
4.31748811353631,0.0,3,8.542860938164814,2.302585092994046,0.6934,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
4.23410650459726,0.6931471805599453,0,7.069874128458572,2.833213344056216,0.6934,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.044522437723423,0.6931471805599453,2,6.51471269087253,2.5649493574615367,0.0,0.6934,0.0,0,0.6934,0.0,0.0,0.6934,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,0
3.5263605246161616,0.0,2,8.08487062913819,2.9444389791664403,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,1
4.007333185232471,0.6931471805599453,3,8.432070937999402,3.2188758248682006,0.0,0.6934,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,0.6934,0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.5553480614894135,0.6931471805599453,1,8.254528881939745,3.8918202981106265,0.6934,0.0,0.0,0,0.6934,0.0,0.0,0.0,0.6934,0.0,0.6934,0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.6109179126442243,0.6931471805599453,2,8.272826003650401,3.332204510175204,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.6934,0.0,0.6934,0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.4011973816621555,0.6931471805599453,2,7.653969180478774,1.9459101490553132,0.0,0.0,0.6934,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.091042453358316,0.6931471805599453,2,8.016977746762262,3.828641396489095,0.0,0.0,0.6934,0,0.6934,0.0,0.0,0.0,0.6934,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,0
3.5553480614894135,0.0,3,7.31455283232408,2.302585092994046,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0,0.0,0.6934,0.0,0.0,0.0,0.0,0
3.367295829986474,0.0,2,7.232010331664759,1.9459101490553132,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.332204510175204,0.0,2,6.858565034791365,2.5649493574615367,0.0,0.0,0.6934,0,0.6934,0.0,0.0,0.0,0.6934,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,0
3.6109179126442243,0.6931471805599453,2,7.923348211930154,3.2188758248682006,0.6934,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.713572066704308,0.6931471805599453,3,8.365905077202456,2.9444389791664403,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,0
3.970291913552122,0.6931471805599453,2,6.842683282238422,2.302585092994046,0.0,0.6934,0.0,0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6934,0.0,0.0,0.0,0.0,1
3.332204510175204,0.6931471805599453,1,7.063903961472068,2.5649493574615367,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.295836866004329,0.6931471805599453,2,8.540519016719735,3.332204510175204,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.091042453358316,0.6931471805599453,2,6.805722553416985,2.5649493574615367,0.0,0.0,0.6934,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0,0.0,0.6934,0.0,0.0,0.0,0.0,0
3.6635616461296463,0.6931471805599453,1,7.310550158534422,2.5649493574615367,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.6635616461296463,0.6931471805599453,3,9.270870871716214,3.4339872044851463,0.6934,0.0,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.784189633918261,0.6931471805599453,2,7.568379267836522,2.5649493574615367,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,1
3.295836866004329,0.6931471805599453,2,7.261927092702751,2.5649493574615367,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0,0.6934,0.0,0.0,0.0,0.0,0.0,1
3.091042453358316,0.6931471805599453,1,8.790116892892472,3.2188758248682006,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.6934,0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.02535169073515,0.6931471805599453,2,7.254177846456518,2.5649493574615367,0.0,0.6934,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.5263605246161616,0.6931471805599453,2,8.031060180240619,2.302585092994046,0.0,0.6934,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.828641396489095,0.0,1,8.252185436003328,3.6109179126442243,0.0,0.6934,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.9318256327243257,0.6931471805599453,2,8.574329382787047,3.332204510175204,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.6934,0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.204692619390966,0.6931471805599453,3,7.554334823725748,3.4339872044851463,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.6934,0.6934,0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.9512437185814275,0.6931471805599453,2,8.114623886420098,3.6109179126442243,0.0,0.6934,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.6888794541139363,0.0,1,6.838405200847344,1.9459101490553132,0.0,0.6934,0.0,0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0,0.0,0.6934,0.0,0.0,0.0,0.0,1
3.4657359027997265,0.6931471805599453,2,8.040768994367578,2.9444389791664403,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.6934,0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.1780538303479458,0.6931471805599453,2,8.272315147956022,3.6109179126442243,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.2188758248682006,0.6931471805599453,1,8.013674142832684,3.2188758248682006,0.0,0.0,0.6934,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,1
4.174387269895637,0.0,2,7.21890970761906,2.3978952727983707,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.295836866004329,0.6931471805599453,1,6.439350371100098,2.5649493574615367,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.1780538303479458,0.0,2,7.0909098220799835,2.5649493574615367,0.0,0.0,0.6934,0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0,0.0,0.6934,0.0,0.0,0.0,0.0,1
3.4339872044851463,0.6931471805599453,2,6.56244409369372,2.5649493574615367,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.4965075614664802,0.6931471805599453,2,7.999342952713282,3.2188758248682006,0.0,0.6934,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.4339872044851463,0.6931471805599453,2,8.446341450444287,2.772588722239781,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.332204510175204,0.6931471805599453,2,7.868636894184167,3.6109179126442243,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6934,0.0,1
3.332204510175204,0.6931471805599453,2,9.302190025606063,3.8918202981106265,0.0,0.6934,0.0,0,0.0,0.0,0.6934,0.0,0.6934,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,0
3.9889840465642745,0.6931471805599453,3,8.970304952991755,2.5649493574615367,0.6934,0.0,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,0
3.1354942159291497,0.6931471805599453,2,7.2991214627108,2.302585092994046,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,0
3.1354942159291497,0.6931471805599453,2,8.055157731819678,3.2188758248682006,0.6934,0.0,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,1
3.295836866004329,0.6931471805599453,2,8.345455428161928,3.6109179126442243,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,0
3.9512437185814275,0.6931471805599453,1,7.827240901752812,2.302585092994046,0.6934,0.0,0.0,0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.58351893845611,0.6931471805599453,2,7.669495251007694,2.5649493574615367,0.0,0.6934,0.0,0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.258096538021482,0.6931471805599453,1,6.7650389767805414,2.9444389791664403,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.7612001156935624,0.6931471805599453,1,7.3427791893318455,1.6094379124341003,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.4339872044851463,0.6931471805599453,3,7.508787170634276,3.2188758248682006,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,0
3.1780538303479458,0.6931471805599453,0,9.585758558732051,1.9459101490553132,0.0,0.6934,0.0,0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
4.127134385045092,0.6931471805599453,1,7.92588031673756,3.091042453358316,0.0,0.0,0.6934,0,0.6934,0.0,0.0,0.0,0.6934,0.0,0.6934,0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.58351893845611,0.0,2,7.163946684342547,2.5649493574615367,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.6888794541139363,0.6931471805599453,2,7.833203948641057,3.4339872044851463,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.4011973816621555,0.0,2,6.82001636467413,3.2188758248682006,0.0,0.6934,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
3.9512437185814275,0.6931471805599453,2,7.3752557780097545,1.9459101490553132,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.2188758248682006,0.6931471805599453,2,8.43511508038063,3.8918202981106265,0.6934,0.0,0.0,1,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
3.332204510175204,0.0,2,7.078341579557671,2.5649493574615367,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.58351893845611,0.0,1,8.145549631783584,2.5649493574615367,0.0,0.6934,0.0,0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6934,0.0,0.0,0.0,0.0,1
3.258096538021482,0.6931471805599453,2,7.138073034044347,3.2188758248682006,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.970291913552122,0.6931471805599453,2,6.576469569048224,2.5649493574615367,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,1
3.58351893845611,0.6931471805599453,2,7.094234845924755,1.9459101490553132,0.0,0.0,0.6934,0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.295836866004329,0.6931471805599453,2,7.563200592358071,3.2188758248682006,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,1
3.1354942159291497,0.0,2,6.073044534100405,2.9444389791664403,0.0,0.0,0.6934,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6934,0.0,0.0,0
3.6888794541139363,0.0,1,6.502790045915623,1.9459101490553132,0.0,0.6934,0.0,0,0.0,0.0,0.6934,0.6934,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
3.8501476017100584,0.0,1,7.719573989259581,2.5649493574615367,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,1
3.2188758248682006,0.0,2,7.67368812926773,3.4339872044851463,0.0,0.6934,0.0,1,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
3.58351893845611,0.6931471805599453,2,8.331345424845724,3.2188758248682006,0.0,0.6934,0.0,0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6934,0.0,0.0,0.0,1
