Age,Sex,Job,Credit amount,Duration,Risk,Housing_free,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Credit_amount/duration
3.4657359027997265,1,3,7.582738488914411,2.5649493574615367,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.956291697087871
4.189654742026425,1,2,6.349138991379798,3.091042453358316,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.054044577900141
3.367295829986474,1,2,9.166701914946353,3.6109179126442243,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.538607117832182
3.4339872044851463,1,3,8.40200678160712,3.6109179126442243,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.3268340585052094
3.713572066704308,1,1,7.4073177104694174,3.091042453358316,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.396381745718701
3.9318256327243257,1,2,8.236950048061455,3.2188758248682006,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.558952409541528
3.6109179126442243,1,2,6.785587645007929,2.9444389791664403,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.304543477728618
3.4657359027997265,1,2,7.215975002651466,2.772588722239781,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.6026128378759985
4.31748811353631,0,3,8.542860938164814,2.302585092994046,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.710117365111816
4.23410650459726,1,0,7.069874128458572,2.833213344056216,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.4953553685924943
3.044522437723423,1,2,6.51471269087253,2.5649493574615367,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.539899149244791
3.5263605246161616,0,2,8.08487062913819,2.9444389791664403,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.7458102159165776
4.007333185232471,1,3,8.432070937999402,3.2188758248682006,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.6195701222319316
3.5553480614894135,1,1,8.254528881939745,3.8918202981106265,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2.1209943547360335
3.6109179126442243,1,2,8.272826003650401,3.332204510175204,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.4826885559960497
3.4011973816621555,1,2,7.653969180478774,1.9459101490553132,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.9333620743972015
3.091042453358316,1,2,8.016977746762262,3.828641396489095,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2.093948457568765
3.5553480614894135,0,3,7.31455283232408,2.302585092994046,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.1766699326681493
3.367295829986474,0,2,7.232010331664759,1.9459101490553132,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.7165181214434306
3.332204510175204,0,2,6.858565034791365,2.5649493574615367,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2.6739572907509985
3.6109179126442243,1,2,7.923348211930154,3.2188758248682006,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.46152652137632
3.713572066704308,1,3,8.365905077202456,2.9444389791664403,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.841256054683399
3.970291913552122,1,2,6.842683282238422,2.302585092994046,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.9717395908877777
3.332204510175204,1,1,7.063903961472068,2.5649493574615367,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.7540130337945654
3.295836866004329,1,2,8.540519016719735,3.332204510175204,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.563023665156339
3.091042453358316,1,2,6.805722553416985,2.5649493574615367,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.6533555267354014
3.6635616461296463,1,1,7.310550158534422,2.5649493574615367,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.850173293779758
3.6635616461296463,1,3,9.270870871716214,3.4339872044851463,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.6997394922169446
3.784189633918261,1,2,7.568379267836522,2.5649493574615367,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.9506934496853963
3.295836866004329,1,2,7.261927092702751,2.5649493574615367,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.8312165585560294
3.091042453358316,1,1,8.790116892892472,3.2188758248682006,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.7308033522083415
4.02535169073515,1,2,7.254177846456518,2.5649493574615367,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.8281953502722517
3.5263605246161616,1,2,8.031060180240619,2.302585092994046,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.4878451201114355
3.828641396489095,0,1,8.252185436003328,3.6109179126442243,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.285342850666015
3.9318256327243257,1,2,8.574329382787047,3.332204510175204,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.5731702110733345
4.204692619390966,1,3,7.554334823725748,3.4339872044851463,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.1998727350698912
3.9512437185814275,1,2,8.114623886420098,3.6109179126442243,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.2472468449103773
3.6888794541139363,0,1,6.838405200847344,1.9459101490553132,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.514245097168132
3.4657359027997265,1,2,8.040768994367578,2.9444389791664403,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.730832274419859
3.1780538303479458,1,2,8.272315147956022,3.6109179126442243,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.290917530689121
3.2188758248682006,1,1,8.013674142832684,3.2188758248682006,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.4895878495595
4.174387269895637,0,2,7.21890970761906,2.3978952727983707,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0105191788440835
3.295836866004329,1,1,6.439350371100098,2.5649493574615367,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.5105175477900876
3.1780538303479458,0,2,7.0909098220799835,2.5649493574615367,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.764541842298856
3.4339872044851463,1,2,6.56244409369372,2.5649493574615367,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5585082507002785
3.4965075614664802,1,2,7.999342952713282,3.2188758248682006,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.4851356150219996
3.4339872044851463,1,2,8.446341450444287,2.772588722239781,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0463737310527166
3.332204510175204,1,2,7.868636894184167,3.6109179126442243,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.1791237254745774
3.332204510175204,1,2,9.302190025606063,3.8918202981106265,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.3901900172836923
3.9889840465642745,1,3,8.970304952991755,2.5649493574615367,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.497263962306621
3.1354942159291497,1,2,7.2991214627108,2.302585092994046,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.1699681739968923
3.1354942159291497,1,2,8.055157731819678,3.2188758248682006,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.5024754510837655
3.295836866004329,1,2,8.345455428161928,3.6109179126442243,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.3111728458126786
3.9512437185814275,1,1,7.827240901752812,2.302585092994046,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.399327532158679
3.58351893845611,1,2,7.669495251007694,2.5649493574615367,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.9901156639591484
3.258096538021482,1,1,6.7650389767805414,2.9444389791664403,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.2975646717921454
3.7612001156935624,1,1,7.3427791893318455,1.6094379124341003,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.562325227089182
3.4339872044851463,1,3,7.508787170634276,3.2188758248682006,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.3327358926440507
3.1780538303479458,1,0,9.585758558732051,1.9459101490553132,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.9261054336890515
4.127134385045092,1,1,7.92588031673756,3.091042453358316,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2.5641447622714955
3.58351893845611,0,2,7.163946684342547,2.5649493574615367,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.793016814738408
3.6888794541139363,1,2,7.833203948641057,3.4339872044851463,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.281081286036848
3.4011973816621555,0,2,6.82001636467413,3.2188758248682006,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.1187572108201413
3.9512437185814275,1,2,7.3752557780097545,1.9459101490553132,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.790131718872139
3.2188758248682006,1,2,8.43511508038063,3.8918202981106265,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.1673958287528463
3.332204510175204,0,2,7.078341579557671,2.5649493574615367,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.759641845936062
3.58351893845611,0,1,8.145549631783584,2.5649493574615367,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.175715578199572
3.258096538021482,1,2,7.138073034044347,3.2188758248682006,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.2175670707448374
3.970291913552122,1,2,6.576469569048224,2.5649493574615367,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5639763802419804
3.58351893845611,1,2,7.094234845924755,1.9459101490553132,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.6457155277024555
3.295836866004329,1,2,7.563200592358071,3.2188758248682006,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.3496403725570096
3.1354942159291497,0,2,6.073044534100405,2.9444389791664403,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.062547255035885
3.6888794541139363,0,1,6.502790045915623,1.9459101490553132,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3.341773025374554
3.8501476017100584,0,1,7.719573989259581,2.5649493574615367,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0096399240020246
3.2188758248682006,0,2,7.67368812926773,3.4339872044851463,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.2346292144726374
3.58351893845611,1,2,8.331345424845724,3.2188758248682006,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.5882779821700197
3.2188758248682006,1,2,7.616283561580385,2.302585092994046,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.3077099234048064
3.332204510175204,1,1,8.911799556189527,4.110873864173311,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.1678601316028634
3.58351893845611,1,1,7.895436006942965,3.2188758248682006,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.452855107346755
3.4011973816621555,1,2,7.673223121121708,2.5649493574615367,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.991569053322634
3.1780538303479458,0,2,8.246171559857563,2.772588722239781,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.9741777039315287
4.060443010546419,0,1,7.051855622955894,2.4849066497880004,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.837875468504027
3.332204510175204,1,2,7.4133673356952405,2.5649493574615367,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.8902587546726677
4.02535169073515,0,2,7.38025578842646,3.2188758248682006,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.2928053736675755
3.6109179126442243,1,3,8.57602797713713,2.9444389791664403,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.912618681459302
4.060443010546419,0,1,7.918992488165245,2.5649493574615367,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0873874624965167
3.4965075614664802,1,1,7.116394144093465,2.3978952727983707,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.9677668682288
3.6375861597263857,1,2,6.688354713946762,2.772588722239781,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.4123140443793285
3.6109179126442243,1,2,8.74909824839902,3.6109179126442243,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.4229568381387487
3.6635616461296463,0,2,7.335633981927201,3.2188758248682006,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.278942830057001
3.828641396489095,1,3,9.102643796520809,2.70805020110221,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.361327568010342
3.258096538021482,1,2,6.907755278982137,3.2188758248682006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.14601483711009
3.4965075614664802,1,2,7.887208585813932,2.9444389791664403,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.67867958603332
3.6375861597263857,0,2,7.246368080102461,2.5649493574615367,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.825150546938674
3.6109179126442243,1,3,9.406729185981574,3.8918202981106265,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.4170512678985427
3.367295829986474,1,2,8.026496938945412,3.8918202981106265,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0624017359799627
3.5553480614894135,1,1,9.392578591964389,3.4339872044851463,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.735181592900725
3.4965075614664802,1,2,7.900266036767701,2.302585092994046,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.431041945335885
3.295836866004329,0,2,7.785305182539862,2.9444389791664403,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.6440708187961337
3.912023005428146,1,1,7.141245122350491,2.5649493574615367,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.784166128495416
3.4965075614664802,0,2,8.436416881388949,1.9459101490553132,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.335460650885962
3.4011973816621555,1,3,7.550661243105336,3.2188758248682006,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.3457448046833256
3.1780538303479458,1,2,8.122371243406553,2.772588722239781,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.9295261782804394
3.9318256327243257,1,2,7.362010551259734,2.5649493574615367,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.870236221172695
3.912023005428146,1,1,7.27655640271871,2.9444389791664403,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.47128789362063
4.1588830833596715,1,2,7.327123292259293,2.772588722239781,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.6427011094311244
3.6375861597263857,1,2,8.263332667439967,3.2188758248682006,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2.567148631084057
3.58351893845611,0,1,9.280146246220145,3.871201010907891,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.397226653969003
3.295836866004329,1,2,8.47407690034261,3.8918202981106265,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.177407036099931
3.4657359027997265,1,3,8.933664178700935,3.8918202981106265,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.2954976063612156
3.912023005428146,0,2,6.996681488176539,2.5649493574615367,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.7278049244219664
3.8918202981106265,1,2,6.932447891572509,3.2188758248682006,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.1536860285240618
3.295836866004329,1,2,6.981934677156389,2.5649493574615367,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.722055566846055
3.367295829986474,1,3,9.148358579620302,3.6109179126442243,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.533527153188893
3.8066624897703196,0,3,8.767173396684006,3.2188758248682006,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.7236755543507134
4.04305126783455,1,2,8.475746001502063,3.7612001156935624,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.2534685049426417
3.8501476017100584,1,3,8.939843124278502,3.8918202981106265,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.2970852813061677
3.295836866004329,0,2,9.206432747145165,3.8918202981106265,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.3655852639482453
3.044522437723423,0,2,8.450198322591959,2.5649493574615367,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.294489342649205
3.828641396489095,1,1,7.160845906664299,2.3978952727983707,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.986304693076738
3.784189633918261,1,2,7.830425617820331,2.9444389791664403,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.6593947686554182
3.4965075614664802,1,2,7.917900586327916,3.091042453358316,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.5615631961720156
4.007333185232471,0,0,6.511745329644728,1.9459101490553132,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.3463751308383918
3.7612001156935624,0,2,8.244071270295786,3.6109179126442243,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.283095730708198
3.6375861597263857,1,1,7.20414929203594,3.2188758248682006,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.2380948144624124
3.912023005428146,1,2,6.946013991099227,2.3978952727983707,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8967128255743844
3.8066624897703196,1,2,9.223059144383958,3.8918202981106265,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.3698574029385435
3.5263605246161616,1,2,7.342131730584722,1.9459101490553132,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.773109325807838
3.2188758248682006,0,1,8.47886807709457,3.4339872044851463,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.469102990838254
3.5263605246161616,1,1,6.590301048196686,2.5649493574615367,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.569368876241258
3.2188758248682006,0,2,7.121252453244542,2.1972245773362196,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.24102166282789
3.1354942159291497,1,1,5.6240175061873385,2.302585092994046,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.442479769064448
3.713572066704308,1,0,8.590815331286851,3.8918202981106265,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.207402879176477
3.258096538021482,1,2,8.614682812693495,3.2188758248682006,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.676301690838363
3.295836866004329,0,2,8.229511118964457,3.2188758248682006,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.556641376279689
3.258096538021482,1,1,6.530877627725885,2.5649493574615367,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.5462013933052168
3.4011973816621555,1,1,7.3098814858247865,1.6094379124341003,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.541884734633462
3.4657359027997265,1,2,7.918264686095274,3.6109179126442243,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.1928675416209726
3.6635616461296463,1,1,6.5638555265321274,2.5649493574615367,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.559058527778577
3.8918202981106265,0,1,8.378390788535778,3.2188758248682006,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.6028934461548663
3.4965075614664802,1,2,6.553933404025811,2.5649493574615367,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.555190177521504
3.332204510175204,0,1,8.200837258379849,2.772588722239781,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.957826810950513
3.367295829986474,1,3,8.354674261918463,3.4339872044851463,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.432936922713744
3.4965075614664802,1,2,7.569927655242652,3.2188758248682006,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.3517302521455945
3.5553480614894135,1,3,7.976251943745623,3.2188758248682006,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.477961989749082
3.367295829986474,1,2,7.886081401775745,2.9444389791664403,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2.678296768102243
3.6109179126442243,0,2,6.9363427358340495,2.9444389791664403,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.355743414929829
3.6888794541139363,1,1,8.131236549696116,2.1972245773362196,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.700685234257633
3.912023005428146,1,2,8.665957964681349,2.5649493574615367,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.378607822985566
3.5553480614894135,0,2,7.330405211844402,3.2188758248682006,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.2773184212983897
3.4657359027997265,1,2,8.406038142050075,3.6109179126442243,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.3279504949738534
3.367295829986474,1,2,6.974478911025045,1.9459101490553132,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.584173151268555
4.330733340286331,1,3,8.797246236703527,3.2188758248682006,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.733018207393489
3.4339872044851463,0,2,7.5310163320779155,2.9444389791664403,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5577084073958014
3.2188758248682006,0,3,8.910450756416656,4.110873864173311,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2.167532026237086
3.2188758248682006,0,1,9.357984213888745,3.8918202981106265,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.4045262877198605
3.1780538303479458,1,2,8.321421586897879,3.2188758248682006,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.5851949685690676
3.8066624897703196,1,3,8.127109185346375,1.9459101490553132,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.176507938607477
3.1780538303479458,0,1,7.650644551436897,2.6390573296152584,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.8990065754093584
3.2188758248682006,0,2,7.151485463904735,2.772588722239781,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.5793531534412173
3.367295829986474,1,2,8.335671314792847,3.2188758248682006,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.589621895443624
3.4657359027997265,1,1,7.3277805384216315,2.3978952727983707,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.055921841770024
3.2188758248682006,0,2,8.65591111072806,3.2188758248682006,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.689109981769018
3.295836866004329,0,1,8.1886891244442,3.091042453358316,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.649167472788172
3.258096538021482,1,2,8.075271546297458,2.9444389791664403,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2.7425501439950155
3.5263605246161616,1,3,8.39840965542627,2.9444389791664403,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.852295365891342
3.6375861597263857,1,1,8.281470857895167,2.3978952727983707,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.453641596378226
3.784189633918261,0,1,7.286191714702382,2.772588722239781,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.627938163441845
3.1780538303479458,1,2,6.78332520060396,2.6390573296152584,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.570359167450479
3.1780538303479458,0,0,8.231908243564177,3.2188758248682006,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2.5573860849078387
3.5553480614894135,1,1,7.463936604468925,1.9459101490553132,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.8357046485894863
3.4965075614664802,1,2,7.036148493750536,2.302585092994046,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3.0557604646877348
3.1780538303479458,0,2,7.1204443723924875,2.302585092994046,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.09236969962912
3.4011973816621555,0,2,6.866933284461882,2.302585092994046,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.982271233039568
3.6635616461296463,1,3,8.080237416216702,2.9444389791664403,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.744236668984795
3.367295829986474,1,2,8.732304571033183,2.5649493574615367,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.4044744570221517
3.8501476017100584,1,2,6.590301048196686,2.3978952727983707,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.748369006335181
3.1780538303479458,1,1,7.1284959456800365,3.2188758248682006,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.214591780958782
3.912023005428146,1,2,7.754481547470383,2.5649493574615367,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0232493771903513
3.295836866004329,1,3,8.403800504061147,3.6109179126442243,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.327330808222988
3.367295829986474,1,2,6.655440350367647,2.5649493574615367,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5947648170934503
